"","CNames","SUNSID","Acres","BUFF_DIST","Method","People","Start","Buffer","Area"
"4495","Buff03SLR2","CAR03",NA,0,"All Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4496","Buff03SLR2","CAR04",NA,0,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4497","Buff03SLR2","CAR04",NA,0,"Census Population",0,"Point","Buffer 0.3km","2ft. of SLR"
"4498","Buff03SLR2","CAR04",NA,0,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4499","Buff03SLR2","CAR04",NA,0,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4500","Buff03SLR2","CAR04",NA,0,"All Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4501","Buff03SLR2","CAR05",NA,300,"Landscan Sum",2,"Point","Buffer 0.3km","2ft. of SLR"
"4502","Buff03SLR2","CAR05",NA,300,"Census Population",0.407726256717913,"Point","Buffer 0.3km","2ft. of SLR"
"4503","Buff03SLR2","CAR05",NA,300,"Parcel Building Count",1,"Point","Buffer 0.3km","2ft. of SLR"
"4504","Buff03SLR2","CAR05",NA,300,"Residential Parcels",3,"Point","Buffer 0.3km","2ft. of SLR"
"4505","Buff03SLR2","CAR05",NA,300,"All Parcels",11,"Point","Buffer 0.3km","2ft. of SLR"
"4506","Buff03SLR2","CAR06",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4507","Buff03SLR2","CAR06",NA,300,"Census Population",0.0573626603952202,"Point","Buffer 0.3km","2ft. of SLR"
"4508","Buff03SLR2","CAR06",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4509","Buff03SLR2","CAR06",NA,300,"Residential Parcels",1,"Point","Buffer 0.3km","2ft. of SLR"
"4510","Buff03SLR2","CAR06",NA,300,"All Parcels",8,"Point","Buffer 0.3km","2ft. of SLR"
"4511","Buff03SLR2","FRA01",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4512","Buff03SLR2","FRA01",NA,300,"Census Population",0.0035999272072359,"Point","Buffer 0.3km","2ft. of SLR"
"4513","Buff03SLR2","FRA01",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4514","Buff03SLR2","FRA01",NA,300,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4515","Buff03SLR2","FRA01",NA,300,"All Parcels",2,"Point","Buffer 0.3km","2ft. of SLR"
"4516","Buff03SLR2","FRA02",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4517","Buff03SLR2","FRA02",NA,300,"Census Population",2.34003395230711,"Point","Buffer 0.3km","2ft. of SLR"
"4518","Buff03SLR2","FRA02",NA,300,"Parcel Building Count",2,"Point","Buffer 0.3km","2ft. of SLR"
"4519","Buff03SLR2","FRA02",NA,300,"Residential Parcels",5,"Point","Buffer 0.3km","2ft. of SLR"
"4520","Buff03SLR2","FRA02",NA,300,"All Parcels",28,"Point","Buffer 0.3km","2ft. of SLR"
"4521","Buff03SLR2","FRA03",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4522","Buff03SLR2","FRA03",NA,300,"Census Population",2.89888568041246,"Point","Buffer 0.3km","2ft. of SLR"
"4523","Buff03SLR2","FRA03",NA,300,"Parcel Building Count",1,"Point","Buffer 0.3km","2ft. of SLR"
"4524","Buff03SLR2","FRA03",NA,300,"Residential Parcels",1,"Point","Buffer 0.3km","2ft. of SLR"
"4525","Buff03SLR2","FRA03",NA,300,"All Parcels",13,"Point","Buffer 0.3km","2ft. of SLR"
"4526","Buff03SLR2","FRA04",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4527","Buff03SLR2","FRA04",NA,300,"Census Population",0.368806054929139,"Point","Buffer 0.3km","2ft. of SLR"
"4528","Buff03SLR2","FRA04",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4529","Buff03SLR2","FRA04",NA,300,"Residential Parcels",14,"Point","Buffer 0.3km","2ft. of SLR"
"4530","Buff03SLR2","FRA04",NA,300,"All Parcels",16,"Point","Buffer 0.3km","2ft. of SLR"
"4531","Buff03SLR2","FRA05",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4532","Buff03SLR2","FRA05",NA,300,"Census Population",0.0273510534982788,"Point","Buffer 0.3km","2ft. of SLR"
"4533","Buff03SLR2","FRA05",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4534","Buff03SLR2","FRA05",NA,300,"Residential Parcels",2,"Point","Buffer 0.3km","2ft. of SLR"
"4535","Buff03SLR2","FRA05",NA,300,"All Parcels",6,"Point","Buffer 0.3km","2ft. of SLR"
"4536","Buff03SLR2","FRA06",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4537","Buff03SLR2","FRA06",NA,300,"Census Population",0.096855169670976,"Point","Buffer 0.3km","2ft. of SLR"
"4538","Buff03SLR2","FRA06",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4539","Buff03SLR2","FRA06",NA,300,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4540","Buff03SLR2","FRA06",NA,300,"All Parcels",4,"Point","Buffer 0.3km","2ft. of SLR"
"4541","Buff03SLR2","FRA07",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4542","Buff03SLR2","FRA07",NA,300,"Census Population",0.105285908287116,"Point","Buffer 0.3km","2ft. of SLR"
"4543","Buff03SLR2","FRA07",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4544","Buff03SLR2","FRA07",NA,300,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4545","Buff03SLR2","FRA07",NA,300,"All Parcels",3,"Point","Buffer 0.3km","2ft. of SLR"
"4546","Buff03SLR2","FRA08",NA,300,"Landscan Sum",2,"Point","Buffer 0.3km","2ft. of SLR"
"4547","Buff03SLR2","FRA08",NA,300,"Census Population",0.211061529357877,"Point","Buffer 0.3km","2ft. of SLR"
"4548","Buff03SLR2","FRA08",NA,300,"Parcel Building Count",2,"Point","Buffer 0.3km","2ft. of SLR"
"4549","Buff03SLR2","FRA08",NA,300,"Residential Parcels",15,"Point","Buffer 0.3km","2ft. of SLR"
"4550","Buff03SLR2","FRA08",NA,300,"All Parcels",41,"Point","Buffer 0.3km","2ft. of SLR"
"4551","Buff03SLR2","FRA09",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4552","Buff03SLR2","FRA09",NA,300,"Census Population",0.123232516276283,"Point","Buffer 0.3km","2ft. of SLR"
"4553","Buff03SLR2","FRA09",NA,300,"Parcel Building Count",1,"Point","Buffer 0.3km","2ft. of SLR"
"4554","Buff03SLR2","FRA09",NA,300,"Residential Parcels",11,"Point","Buffer 0.3km","2ft. of SLR"
"4555","Buff03SLR2","FRA09",NA,300,"All Parcels",17,"Point","Buffer 0.3km","2ft. of SLR"
"4556","Buff03SLR2","FRA10",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4557","Buff03SLR2","FRA10",NA,300,"Census Population",0.0614342881121496,"Point","Buffer 0.3km","2ft. of SLR"
"4558","Buff03SLR2","FRA10",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4559","Buff03SLR2","FRA10",NA,300,"Residential Parcels",9,"Point","Buffer 0.3km","2ft. of SLR"
"4560","Buff03SLR2","FRA10",NA,300,"All Parcels",16,"Point","Buffer 0.3km","2ft. of SLR"
"4561","Buff03SLR2","FRA11",NA,300,"Landscan Sum",1,"Point","Buffer 0.3km","2ft. of SLR"
"4562","Buff03SLR2","FRA11",NA,300,"Census Population",1.33121859004205,"Point","Buffer 0.3km","2ft. of SLR"
"4563","Buff03SLR2","FRA11",NA,300,"Parcel Building Count",1,"Point","Buffer 0.3km","2ft. of SLR"
"4564","Buff03SLR2","FRA11",NA,300,"Residential Parcels",6,"Point","Buffer 0.3km","2ft. of SLR"
"4565","Buff03SLR2","FRA11",NA,300,"All Parcels",15,"Point","Buffer 0.3km","2ft. of SLR"
"4566","Buff03SLR2","FRA12",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4567","Buff03SLR2","FRA12",NA,300,"Census Population",2.71409629798328,"Point","Buffer 0.3km","2ft. of SLR"
"4568","Buff03SLR2","FRA12",NA,300,"Parcel Building Count",5,"Point","Buffer 0.3km","2ft. of SLR"
"4569","Buff03SLR2","FRA12",NA,300,"Residential Parcels",17,"Point","Buffer 0.3km","2ft. of SLR"
"4570","Buff03SLR2","FRA12",NA,300,"All Parcels",32,"Point","Buffer 0.3km","2ft. of SLR"
"4571","Buff03SLR2","GUL01",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4572","Buff03SLR2","GUL01",NA,300,"Census Population",2.80654524622416,"Point","Buffer 0.3km","2ft. of SLR"
"4573","Buff03SLR2","GUL01",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4574","Buff03SLR2","GUL01",NA,300,"Residential Parcels",9,"Point","Buffer 0.3km","2ft. of SLR"
"4575","Buff03SLR2","GUL01",NA,300,"All Parcels",26,"Point","Buffer 0.3km","2ft. of SLR"
"4576","Buff03SLR2","GUL02",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4577","Buff03SLR2","GUL02",NA,300,"Census Population",0.408793241907583,"Point","Buffer 0.3km","2ft. of SLR"
"4578","Buff03SLR2","GUL02",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4579","Buff03SLR2","GUL02",NA,300,"Residential Parcels",1,"Point","Buffer 0.3km","2ft. of SLR"
"4580","Buff03SLR2","GUL02",NA,300,"All Parcels",8,"Point","Buffer 0.3km","2ft. of SLR"
"4581","Buff03SLR2","LYN01",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4582","Buff03SLR2","LYN01",NA,300,"Census Population",0.2166267085404,"Point","Buffer 0.3km","2ft. of SLR"
"4583","Buff03SLR2","LYN01",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4584","Buff03SLR2","LYN01",NA,300,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4585","Buff03SLR2","LYN01",NA,300,"All Parcels",2,"Point","Buffer 0.3km","2ft. of SLR"
"4586","Buff03SLR2","LYN02",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4587","Buff03SLR2","LYN02",NA,300,"Census Population",0.56596860725485,"Point","Buffer 0.3km","2ft. of SLR"
"4588","Buff03SLR2","LYN02",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4589","Buff03SLR2","LYN02",NA,300,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4590","Buff03SLR2","LYN02",NA,300,"All Parcels",1,"Point","Buffer 0.3km","2ft. of SLR"
"4591","Buff03SLR2","LYN03",NA,300,"Landscan Sum",12,"Point","Buffer 0.3km","2ft. of SLR"
"4592","Buff03SLR2","LYN03",NA,300,"Census Population",33.1654211909658,"Point","Buffer 0.3km","2ft. of SLR"
"4593","Buff03SLR2","LYN03",NA,300,"Parcel Building Count",1,"Point","Buffer 0.3km","2ft. of SLR"
"4594","Buff03SLR2","LYN03",NA,300,"Residential Parcels",16,"Point","Buffer 0.3km","2ft. of SLR"
"4595","Buff03SLR2","LYN03",NA,300,"All Parcels",27,"Point","Buffer 0.3km","2ft. of SLR"
"4596","Buff03SLR2","LYN05",NA,0,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4597","Buff03SLR2","LYN05",NA,0,"Census Population",0,"Point","Buffer 0.3km","2ft. of SLR"
"4598","Buff03SLR2","LYN05",NA,0,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4599","Buff03SLR2","LYN05",NA,0,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4600","Buff03SLR2","LYN05",NA,0,"All Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4601","Buff03SLR2","MEX01",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4602","Buff03SLR2","MEX01",NA,300,"Census Population",0.399454174432484,"Point","Buffer 0.3km","2ft. of SLR"
"4603","Buff03SLR2","MEX01",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4604","Buff03SLR2","MEX01",NA,300,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4605","Buff03SLR2","MEX01",NA,300,"All Parcels",1,"Point","Buffer 0.3km","2ft. of SLR"
"4606","Buff03SLR2","MEX02",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4607","Buff03SLR2","MEX02",NA,300,"Census Population",1.36255362108501,"Point","Buffer 0.3km","2ft. of SLR"
"4608","Buff03SLR2","MEX02",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4609","Buff03SLR2","MEX02",NA,300,"Residential Parcels",1,"Point","Buffer 0.3km","2ft. of SLR"
"4610","Buff03SLR2","MEX02",NA,300,"All Parcels",13,"Point","Buffer 0.3km","2ft. of SLR"
"4611","Buff03SLR2","MEX03",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4612","Buff03SLR2","MEX03",NA,300,"Census Population",1.04114942058032,"Point","Buffer 0.3km","2ft. of SLR"
"4613","Buff03SLR2","MEX03",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4614","Buff03SLR2","MEX03",NA,300,"Residential Parcels",4,"Point","Buffer 0.3km","2ft. of SLR"
"4615","Buff03SLR2","MEX03",NA,300,"All Parcels",17,"Point","Buffer 0.3km","2ft. of SLR"
"4616","Buff03SLR2","MEX04",NA,0,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4617","Buff03SLR2","MEX04",NA,0,"Census Population",0,"Point","Buffer 0.3km","2ft. of SLR"
"4618","Buff03SLR2","MEX04",NA,0,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4619","Buff03SLR2","MEX04",NA,0,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4620","Buff03SLR2","MEX04",NA,0,"All Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4621","Buff03SLR2","PAN01",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4622","Buff03SLR2","PAN01",NA,300,"Census Population",0,"Point","Buffer 0.3km","2ft. of SLR"
"4623","Buff03SLR2","PAN01",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4624","Buff03SLR2","PAN01",NA,300,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4625","Buff03SLR2","PAN01",NA,300,"All Parcels",6,"Point","Buffer 0.3km","2ft. of SLR"
"4626","Buff03SLR2","PAN03",NA,0,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4627","Buff03SLR2","PAN03",NA,0,"Census Population",0,"Point","Buffer 0.3km","2ft. of SLR"
"4628","Buff03SLR2","PAN03",NA,0,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4629","Buff03SLR2","PAN03",NA,0,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4630","Buff03SLR2","PAN03",NA,0,"All Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4631","Buff03SLR2","PAN04",NA,300,"Landscan Sum",1,"Point","Buffer 0.3km","2ft. of SLR"
"4632","Buff03SLR2","PAN04",NA,300,"Census Population",1.5334542014986,"Point","Buffer 0.3km","2ft. of SLR"
"4633","Buff03SLR2","PAN04",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4634","Buff03SLR2","PAN04",NA,300,"Residential Parcels",9,"Point","Buffer 0.3km","2ft. of SLR"
"4635","Buff03SLR2","PAN04",NA,300,"All Parcels",14,"Point","Buffer 0.3km","2ft. of SLR"
"4636","Buff03SLR2","PAN05",NA,0,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4637","Buff03SLR2","PAN05",NA,0,"Census Population",0,"Point","Buffer 0.3km","2ft. of SLR"
"4638","Buff03SLR2","PAN05",NA,0,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4639","Buff03SLR2","PAN05",NA,0,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4640","Buff03SLR2","PAN05",NA,0,"All Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4641","Buff03SLR2","PAN07",NA,0,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4642","Buff03SLR2","PAN07",NA,0,"Census Population",0,"Point","Buffer 0.3km","2ft. of SLR"
"4643","Buff03SLR2","PAN07",NA,0,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4644","Buff03SLR2","PAN07",NA,0,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4645","Buff03SLR2","PAN07",NA,0,"All Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4646","Buff03SLR2","PAN09",NA,0,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4647","Buff03SLR2","PAN09",NA,0,"Census Population",0,"Point","Buffer 0.3km","2ft. of SLR"
"4648","Buff03SLR2","PAN09",NA,0,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4649","Buff03SLR2","PAN09",NA,0,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4650","Buff03SLR2","PAN09",NA,0,"All Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4651","Buff03SLR2","PAN10",NA,300,"Landscan Sum",1,"Point","Buffer 0.3km","2ft. of SLR"
"4652","Buff03SLR2","PAN10",NA,300,"Census Population",4.35612654164395,"Point","Buffer 0.3km","2ft. of SLR"
"4653","Buff03SLR2","PAN10",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4654","Buff03SLR2","PAN10",NA,300,"Residential Parcels",10,"Point","Buffer 0.3km","2ft. of SLR"
"4655","Buff03SLR2","PAN10",NA,300,"All Parcels",12,"Point","Buffer 0.3km","2ft. of SLR"
"4656","Buff03SLR2","PAN11",NA,0,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4657","Buff03SLR2","PAN11",NA,0,"Census Population",0,"Point","Buffer 0.3km","2ft. of SLR"
"4658","Buff03SLR2","PAN11",NA,0,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4659","Buff03SLR2","PAN11",NA,0,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4660","Buff03SLR2","PAN11",NA,0,"All Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4661","Buff03SLR2","PAN12",NA,300,"Landscan Sum",4,"Point","Buffer 0.3km","2ft. of SLR"
"4662","Buff03SLR2","PAN12",NA,300,"Census Population",6.65753167807038,"Point","Buffer 0.3km","2ft. of SLR"
"4663","Buff03SLR2","PAN12",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4664","Buff03SLR2","PAN12",NA,300,"Residential Parcels",2,"Point","Buffer 0.3km","2ft. of SLR"
"4665","Buff03SLR2","PAN12",NA,300,"All Parcels",11,"Point","Buffer 0.3km","2ft. of SLR"
"4666","Buff03SLR2","PAN13",NA,300,"Landscan Sum",1,"Point","Buffer 0.3km","2ft. of SLR"
"4667","Buff03SLR2","PAN13",NA,300,"Census Population",0.654405405493554,"Point","Buffer 0.3km","2ft. of SLR"
"4668","Buff03SLR2","PAN13",NA,300,"Parcel Building Count",3,"Point","Buffer 0.3km","2ft. of SLR"
"4669","Buff03SLR2","PAN13",NA,300,"Residential Parcels",11,"Point","Buffer 0.3km","2ft. of SLR"
"4670","Buff03SLR2","PAN13",NA,300,"All Parcels",19,"Point","Buffer 0.3km","2ft. of SLR"
"4671","Buff03SLR2","PAN14",NA,0,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4672","Buff03SLR2","PAN14",NA,0,"Census Population",0,"Point","Buffer 0.3km","2ft. of SLR"
"4673","Buff03SLR2","PAN14",NA,0,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4674","Buff03SLR2","PAN14",NA,0,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4675","Buff03SLR2","PAN14",NA,0,"All Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4676","Buff03SLR2","PAN15",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4677","Buff03SLR2","PAN15",NA,300,"Census Population",0,"Point","Buffer 0.3km","2ft. of SLR"
"4678","Buff03SLR2","PAN15",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4679","Buff03SLR2","PAN15",NA,300,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4680","Buff03SLR2","PAN15",NA,300,"All Parcels",7,"Point","Buffer 0.3km","2ft. of SLR"
"4681","Buff03SLR2","PAN16",NA,300,"Landscan Sum",8,"Point","Buffer 0.3km","2ft. of SLR"
"4682","Buff03SLR2","PAN16",NA,300,"Census Population",6.64915861392769,"Point","Buffer 0.3km","2ft. of SLR"
"4683","Buff03SLR2","PAN16",NA,300,"Parcel Building Count",2,"Point","Buffer 0.3km","2ft. of SLR"
"4684","Buff03SLR2","PAN16",NA,300,"Residential Parcels",13,"Point","Buffer 0.3km","2ft. of SLR"
"4685","Buff03SLR2","PAN16",NA,300,"All Parcels",29,"Point","Buffer 0.3km","2ft. of SLR"
"4686","Buff03SLR2","PAN17",NA,300,"Landscan Sum",1,"Point","Buffer 0.3km","2ft. of SLR"
"4687","Buff03SLR2","PAN17",NA,300,"Census Population",0.381704558125795,"Point","Buffer 0.3km","2ft. of SLR"
"4688","Buff03SLR2","PAN17",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4689","Buff03SLR2","PAN17",NA,300,"Residential Parcels",5,"Point","Buffer 0.3km","2ft. of SLR"
"4690","Buff03SLR2","PAN17",NA,300,"All Parcels",5,"Point","Buffer 0.3km","2ft. of SLR"
"4691","Buff03SLR2","PAN19",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4692","Buff03SLR2","PAN19",NA,300,"Census Population",0.760822239233931,"Point","Buffer 0.3km","2ft. of SLR"
"4693","Buff03SLR2","PAN19",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4694","Buff03SLR2","PAN19",NA,300,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4695","Buff03SLR2","PAN19",NA,300,"All Parcels",8,"Point","Buffer 0.3km","2ft. of SLR"
"4696","Buff03SLR2","PAN21",NA,0,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4697","Buff03SLR2","PAN21",NA,0,"Census Population",0,"Point","Buffer 0.3km","2ft. of SLR"
"4698","Buff03SLR2","PAN21",NA,0,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4699","Buff03SLR2","PAN21",NA,0,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4700","Buff03SLR2","PAN21",NA,0,"All Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4701","Buff03SLR2","PAR01",NA,300,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4702","Buff03SLR2","PAR01",NA,300,"Census Population",0.000756052978861581,"Point","Buffer 0.3km","2ft. of SLR"
"4703","Buff03SLR2","PAR01",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4704","Buff03SLR2","PAR01",NA,300,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4705","Buff03SLR2","PAR01",NA,300,"All Parcels",1,"Point","Buffer 0.3km","2ft. of SLR"
"4706","Buff03SLR2","PAR02",NA,0,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4707","Buff03SLR2","PAR02",NA,0,"Census Population",0,"Point","Buffer 0.3km","2ft. of SLR"
"4708","Buff03SLR2","PAR02",NA,0,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4709","Buff03SLR2","PAR02",NA,0,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4710","Buff03SLR2","PAR02",NA,0,"All Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4711","Buff03SLR2","PAR03",NA,300,"Landscan Sum",1,"Point","Buffer 0.3km","2ft. of SLR"
"4712","Buff03SLR2","PAR03",NA,300,"Census Population",1.06958285622014,"Point","Buffer 0.3km","2ft. of SLR"
"4713","Buff03SLR2","PAR03",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4714","Buff03SLR2","PAR03",NA,300,"Residential Parcels",8,"Point","Buffer 0.3km","2ft. of SLR"
"4715","Buff03SLR2","PAR03",NA,300,"All Parcels",9,"Point","Buffer 0.3km","2ft. of SLR"
"4716","Buff03SLR2","PAR04",NA,300,"Landscan Sum",1,"Point","Buffer 0.3km","2ft. of SLR"
"4717","Buff03SLR2","PAR04",NA,300,"Census Population",2.59035168299697,"Point","Buffer 0.3km","2ft. of SLR"
"4718","Buff03SLR2","PAR04",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4719","Buff03SLR2","PAR04",NA,300,"Residential Parcels",9,"Point","Buffer 0.3km","2ft. of SLR"
"4720","Buff03SLR2","PAR04",NA,300,"All Parcels",12,"Point","Buffer 0.3km","2ft. of SLR"
"4721","Buff03SLR2","PAR05",NA,300,"Landscan Sum",2,"Point","Buffer 0.3km","2ft. of SLR"
"4722","Buff03SLR2","PAR05",NA,300,"Census Population",2.80012246156421,"Point","Buffer 0.3km","2ft. of SLR"
"4723","Buff03SLR2","PAR05",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4724","Buff03SLR2","PAR05",NA,300,"Residential Parcels",6,"Point","Buffer 0.3km","2ft. of SLR"
"4725","Buff03SLR2","PAR05",NA,300,"All Parcels",15,"Point","Buffer 0.3km","2ft. of SLR"
"4726","Buff03SLR2","PAR06",NA,300,"Landscan Sum",2,"Point","Buffer 0.3km","2ft. of SLR"
"4727","Buff03SLR2","PAR06",NA,300,"Census Population",2.27991521944021,"Point","Buffer 0.3km","2ft. of SLR"
"4728","Buff03SLR2","PAR06",NA,300,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4729","Buff03SLR2","PAR06",NA,300,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
"4730","Buff03SLR2","PAR06",NA,300,"All Parcels",7,"Point","Buffer 0.3km","2ft. of SLR"
"4731","Buff03SLR2","PSJ02",NA,0,"Landscan Sum",0,"Point","Buffer 0.3km","2ft. of SLR"
"4732","Buff03SLR2","PSJ02",NA,0,"Census Population",0,"Point","Buffer 0.3km","2ft. of SLR"
"4733","Buff03SLR2","PSJ02",NA,0,"Parcel Building Count",0,"Point","Buffer 0.3km","2ft. of SLR"
"4734","Buff03SLR2","PSJ02",NA,0,"Residential Parcels",0,"Point","Buffer 0.3km","2ft. of SLR"
